Mg(ClO3)2.6H2O 80K NIR reflectance spectra from 0.35-2.5�m		
Data from Hanley et al. (2014)		
		
Wavelength (um)	% Reflectance	normalized
1.061	0.247340091	0.99247091
1.062	0.247302155	0.992318686
1.063	0.247301617	0.992316529
1.064	0.247300785	0.99231319
1.065	0.247221845	0.991996438
1.066	0.247161537	0.991754448
1.067	0.247144377	0.991685591
1.068	0.247082011	0.991435343
1.069	0.247054019	0.991323022
1.07	0.247035674	0.991249411
1.071	0.247064636	0.991365623
1.072	0.247017744	0.991177464
1.073	0.246959422	0.990943443
1.074	0.246885372	0.990646315
1.075	0.246733903	0.990038533
1.076	0.246652482	0.989711823
1.077	0.246591556	0.989467354
1.078	0.246560792	0.98934391
1.079	0.246525207	0.989201124
1.08	0.246443471	0.988873151
1.081	0.246329728	0.988416751
1.082	0.246163206	0.987748568
1.083	0.245986782	0.987040651
1.084	0.245895936	0.986676128
1.085	0.245760697	0.98613347
1.086	0.245617438	0.985558632
1.087	0.245460807	0.984930138
1.088	0.245274518	0.984182637
1.089	0.245124623	0.983581172
1.09	0.244992198	0.98304981
1.091	0.244869357	0.982556901
1.092	0.244784439	0.982216161
1.093	0.244640843	0.981639969
1.094	0.244499866	0.981074288
1.095	0.244409956	0.980713517
1.096	0.244298824	0.980267593
1.097	0.244189587	0.979829272
1.098	0.244131527	0.979596301
1.099	0.24401674	0.979135711
1.1	0.243862606	0.978517236
1.101	0.243807195	0.978294896
1.102	0.243730962	0.977989005
1.103	0.243673489	0.977758389
1.104	0.243532816	0.977193926
1.105	0.243398363	0.976654425
1.106	0.243207389	0.975888127
1.107	0.242922567	0.974745258
1.108	0.242681502	0.973777966
1.109	0.242472184	0.972938062
1.11	0.242183112	0.971778137
1.111	0.241869531	0.970519871
1.112	0.241579992	0.969358074
1.113	0.241275265	0.968135331
1.114	0.240995724	0.967013654
1.115	0.240765427	0.966089568
1.116	0.240494404	0.965002068
1.117	0.240234622	0.963959675
1.118	0.239977751	0.962928958
1.119	0.239721385	0.961900272
1.12	0.239484271	0.960948835
1.121	0.239217089	0.959876747
1.122	0.238927651	0.958715353
1.123	0.238652445	0.957611068
1.124	0.23836072	0.9564405
1.125	0.238067126	0.95526243
1.126	0.237770966	0.954074068
1.127	0.237503632	0.953001367
1.128	0.23722437	0.951880807
1.129	0.236965713	0.950842927
1.13	0.236765218	0.950038428
1.131	0.236536232	0.949119604
1.132	0.236265174	0.94803196
1.133	0.235974037	0.946863753
1.134	0.235653056	0.945575791
1.135	0.235325076	0.944259747
1.136	0.234960225	0.942795753
1.137	0.234584262	0.941287176
1.138	0.234187366	0.939694601
1.139	0.233766112	0.938004285
1.14	0.233293732	0.936108824
1.141	0.232820129	0.934208456
1.142	0.232279959	0.932040983
1.143	0.231718915	0.929789753
1.144	0.231048667	0.927100333
1.145	0.230291179	0.924060855
1.146	0.229417492	0.920555118
1.147	0.228300954	0.916074922
1.148	0.227009553	0.910893078
1.149	0.225530029	0.904956377
1.15	0.223889049	0.898371821
1.151	0.222119198	0.891270158
1.152	0.220233402	0.883703257
1.153	0.218296542	0.875931459
1.154	0.216242868	0.867690939
1.155	0.214090532	0.859054526
1.156	0.211849521	0.850062301
1.157	0.20949645	0.840620422
1.158	0.206954544	0.830420833
1.159	0.204498051	0.820563969
1.16	0.201907518	0.810169256
1.161	0.199472747	0.800399555
1.162	0.19717977	0.791198808
1.163	0.195155939	0.783078032
1.164	0.193528891	0.776549378
1.165	0.192188208	0.771169787
1.166	0.191353557	0.767820687
1.167	0.190828478	0.765713766
1.168	0.190624011	0.764893328
1.169	0.190665266	0.765058866
1.17	0.190857311	0.765829461
1.171	0.191121163	0.766888187
1.172	0.191243719	0.767379952
1.173	0.191478907	0.768323662
1.174	0.191393989	0.767982922
1.175	0.191212032	0.767252806
1.176	0.190729741	0.765317577
1.177	0.190058395	0.762623749
1.178	0.189112598	0.758828669
1.179	0.187872772	0.75385377
1.18	0.186476452	0.748250931
1.181	0.184875592	0.741827359
1.182	0.183189039	0.735059936
1.183	0.181491644	0.728249013
1.184	0.179838066	0.721613904
1.185	0.17833643	0.715588476
1.186	0.177002478	0.71023589
1.187	0.175958687	0.706047601
1.188	0.175121534	0.70268846
1.189	0.174541755	0.700362055
1.19	0.174154757	0.698809196
1.191	0.173884521	0.697724853
1.192	0.173859569	0.697624732
1.193	0.173796828	0.697372979
1.194	0.173884515	0.697724826
1.195	0.173879955	0.697706532
1.196	0.173919223	0.697864096
1.197	0.17386122	0.697631357
1.198	0.173753366	0.697198582
