NaClO4 80K NIR reflectance spectra from 0.35-2.5�m		
This is the data used to create Figure 1		
		
Wavelength (um	% Reflectance	normalized
2.079	0.320211294	0.92544766
2.08	0.32046432	0.926178936
2.081	0.320685682	0.926818698
2.082	0.320891806	0.927414419
2.083	0.321159672	0.928188582
2.084	0.321462215	0.929062968
2.085	0.32170743	0.929771667
2.086	0.321967174	0.930522357
2.087	0.322250216	0.931340381
2.088	0.322514507	0.932104212
2.089	0.322774923	0.932856845
2.09	0.323015218	0.933551325
2.091	0.323257896	0.934252692
2.092	0.323455319	0.934823269
2.093	0.323695686	0.935517956
2.094	0.323986819	0.936359364
2.095	0.324241451	0.937095281
2.096	0.324469047	0.937753058
2.097	0.3247194	0.93847661
2.098	0.32495976	0.939171276
2.099	0.325211387	0.939898507
2.1	0.325468116	0.940640484
2.101	0.325776814	0.941532658
2.102	0.326063305	0.94236065
2.103	0.326344012	0.943171925
2.104	0.326588408	0.943878257
2.105	0.326852198	0.94464064
2.106	0.327164029	0.945541869
2.107	0.327432587	0.946318033
2.108	0.327739185	0.947204137
2.109	0.328117101	0.948296358
2.11	0.32845446	0.949271363
2.111	0.328771887	0.950188764
2.112	0.329108114	0.9511605
2.113	0.329467775	0.95219996
2.114	0.329786046	0.9531198
2.115	0.330086772	0.953988935
2.116	0.330402567	0.954901619
2.117	0.330704708	0.955774841
2.118	0.331015215	0.956672242
2.119	0.331347021	0.957631199
2.12	0.331653098	0.958515797
2.121	0.331952217	0.959380285
2.122	0.332230909	0.960185738
2.123	0.332507364	0.960984724
2.124	0.332791064	0.96180465
2.125	0.333077955	0.9626338
2.126	0.333375134	0.963492682
2.127	0.333641055	0.964261222
2.128	0.333892148	0.964986909
2.129	0.334162703	0.965768845
2.13	0.334388921	0.966422643
2.131	0.334552161	0.966894423
2.132	0.334681549	0.967268371
2.133	0.334817095	0.967660114
2.134	0.334897248	0.967891765
2.135	0.33500612	0.968206419
2.136	0.335148395	0.968617611
2.137	0.335268488	0.968964692
2.138	0.335352736	0.969208178
2.139	0.335464123	0.969530102
2.14	0.3355908	0.969896212
2.141	0.335703562	0.970222108
2.142	0.335827488	0.970580266
2.143	0.335949843	0.970933887
2.144	0.33606048	0.971253641
2.145	0.336177417	0.971591602
2.146	0.336319038	0.972000902
2.147	0.336402949	0.972243416
2.148	0.336478783	0.972462585
2.149	0.336526445	0.972600334
2.15	0.336520811	0.972584052
2.151	0.336553854	0.972679548
2.152	0.33659073	0.972786125
2.153	0.336597894	0.972806831
2.154	0.336603382	0.972822689
2.155	0.336570218	0.972726842
2.156	0.336486127	0.972483811
2.157	0.33639876	0.972231309
2.158	0.336307718	0.971968186
2.159	0.33620191	0.971662389
2.16	0.336094908	0.97135314
2.161	0.336003984	0.971090362
2.162	0.335873553	0.970713399
2.163	0.335716801	0.970260368
2.164	0.335552436	0.969785335
2.165	0.335346684	0.969190689
2.166	0.335168148	0.968674699
2.167	0.335003548	0.968198984
2.168	0.334842204	0.967732682
2.169	0.334710648	0.967352471
2.17	0.334510769	0.966774796
2.171	0.334325308	0.966238792
2.172	0.334144163	0.965715264
2.173	0.33399055	0.965271304
2.174	0.333921587	0.965071994
2.175	0.333827345	0.964799624
2.176	0.333748461	0.964571639
2.177	0.333710991	0.964463346
2.178	0.33356926	0.964053726
2.179	0.333436929	0.963671275
2.18	0.333380318	0.963507662
2.181	0.33325243	0.963138052
2.182	0.333122246	0.962761806
2.183	0.333040063	0.962524288
2.184	0.332918297	0.962172369
2.185	0.332797196	0.961822373
2.186	0.33267584	0.961471639
2.187	0.332551295	0.961111689
2.188	0.332424037	0.960743902
2.189	0.332271881	0.960304152
2.19	0.332087258	0.95977057
2.191	0.331921387	0.959291183
2.192	0.331732039	0.958743947
2.193	0.33160053	0.95836387
2.194	0.331526113	0.958148795
2.195	0.331417574	0.957835105
2.196	0.331302565	0.957502717
2.197	0.331210275	0.957235987
2.198	0.331098369	0.956912567
2.199	0.331023287	0.95669557
2.2	0.331005105	0.956643022
2.201	0.331000918	0.956630922
2.202	0.331005619	0.956644507
2.203	0.330978261	0.956565441
2.204	0.330959562	0.956511398
2.205	0.330949495	0.956482303
2.206	0.330924269	0.956409397
2.207	0.330906698	0.956358614
2.208	0.330868143	0.956247186
2.209	0.330816357	0.95609752
2.21	0.330763813	0.955945662
2.211	0.330752739	0.955913655
2.212	0.330784773	0.956006237
2.213	0.330777652	0.955985658
2.214	0.330724596	0.955832319
2.215	0.330699202	0.955758927
2.216	0.330715178	0.955805101
2.217	0.33079288	0.956029668
2.218	0.330838282	0.956160885
2.219	0.330920656	0.956398955
2.22	0.33095576	0.956500411
2.221	0.330927583	0.956418975
2.222	0.330955423	0.956499436
2.223	0.331031876	0.956720393
2.224	0.331075264	0.956845791
2.225	0.33110188	0.956922714
2.226	0.331154103	0.957073645
2.227	0.331213852	0.957246326
2.228	0.331265472	0.957395514
2.229	0.331315618	0.95754044
2.23	0.331386281	0.957744666
2.231	0.331428809	0.957867577
2.232	0.331522717	0.958138983
2.233	0.331678599	0.958589499
2.234	0.331840177	0.959056476
2.235	0.331926932	0.95930721
2.236	0.332030998	0.959607973
2.237	0.332083808	0.9597606
2.238	0.332072153	0.959726915
2.239	0.332174107	0.960021573
2.24	0.332287164	0.960348321
2.241	0.332389686	0.960644622
2.242	0.332540689	0.961081037
2.243	0.332643013	0.961376766
2.244	0.33273994	0.961656896
2.245	0.332885091	0.9620764
2.246	0.333046459	0.962542772
2.247	0.333204045	0.962998214
2.248	0.333315456	0.963320204
2.249	0.333397554	0.963557477
2.25	0.333519149	0.9639089
2.251	0.333582416	0.964091748
2.252	0.333660254	0.964316712
2.253	0.333778592	0.964658722
2.254	0.333782557	0.964670181
2.255	0.33385775	0.964887496
2.256	0.333993207	0.965278984
2.257	0.334045652	0.965430555
2.258	0.334117519	0.965638258
2.259	0.334248999	0.966018252
2.26	0.334369636	0.966366905
2.261	0.334444354	0.966582849
2.262	0.334565848	0.966933982
2.263	0.334679478	0.967262387
2.264	0.3347624	0.967502041
2.265	0.334838651	0.967722415
2.266	0.334939467	0.968013783
2.267	0.335044469	0.968317251
2.268	0.33510183	0.968483031
2.269	0.335188042	0.968732194
2.27	0.335321907	0.969119079
2.271	0.335450603	0.969491025
2.272	0.335568359	0.969831354
2.273	0.33570027	0.970212592
2.274	0.335865777	0.970690925
2.275	0.335996695	0.971069294
2.276	0.336101985	0.971373595
2.277	0.336246766	0.971792029
2.278	0.336425741	0.972309287
2.279	0.336537484	0.972632237
2.28	0.336692358	0.973079842
2.281	0.336861353	0.973568256
2.282	0.337002836	0.97397716
2.283	0.33717575	0.974476899
2.284	0.337272035	0.974755175
2.285	0.337365108	0.975024165
2.286	0.337483951	0.975367636
2.287	0.337546962	0.975549747
2.288	0.337691903	0.975968642
2.289	0.33781649	0.976328713
2.29	0.337885132	0.976527096
2.291	0.338004993	0.976873509
2.292	0.338064786	0.977046318
2.293	0.338130319	0.977235715
2.294	0.338257729	0.977603944
2.295	0.338303649	0.97773666
2.296	0.33831332	0.977764608
2.297	0.338352053	0.977876552
2.298	0.338377768	0.977950871
2.299	0.338456835	0.978179383
2.3	0.338622915	0.978659373
2.301	0.338740153	0.978998207
2.302	0.338728596	0.978964805
2.303	0.338748149	0.979021314
2.304	0.33881554	0.979216083
2.305	0.338805436	0.979186881
2.306	0.338843153	0.979295886
2.307	0.338924394	0.979530682
2.308	0.338931682	0.979551747
2.309	0.33898469	0.979704945
2.31	0.339097334	0.9800305
2.311	0.339156891	0.980202627
2.312	0.339170866	0.980243016
2.313	0.339151795	0.980187898
2.314	0.339116081	0.980084681
2.315	0.339169362	0.980238668
2.316	0.339293613	0.98059777
2.317	0.339437366	0.981013231
2.318	0.339632648	0.98157762
2.319	0.339720668	0.981832006
2.32	0.339692397	0.981750301
2.321	0.339745934	0.981905029
2.322	0.339789958	0.982032264
2.323	0.33985991	0.982234433
2.324	0.340047104	0.982775446
2.325	0.340141971	0.983049622
2.326	0.340230908	0.983306661
2.327	0.340403941	0.983806744
2.328	0.340508579	0.984109161
2.329	0.340652736	0.984525793
2.33	0.340871069	0.985156801
2.331	0.34103276	0.985624105
2.332	0.341170785	0.986023014
2.333	0.341312294	0.986431991
2.334	0.341448784	0.986826462
2.335	0.3415754	0.987192396
2.336	0.341650695	0.987410007
2.337	0.341709731	0.987580628
2.338	0.341803694	0.987852193
2.339	0.341875134	0.988058662
2.34	0.341917282	0.988180477
2.341	0.342022784	0.988485388
2.342	0.34208789	0.988673552
2.343	0.341995857	0.988407566
2.344	0.341967132	0.988324548
2.345	0.341937814	0.988239815
2.346	0.341769108	0.987752235
2.347	0.341675266	0.987481022
2.348	0.341599482	0.987261998
2.349	0.341515875	0.987020363
2.35	0.341442097	0.986807137
2.351	0.341355413	0.98655661
2.352	0.341285341	0.986354093
2.353	0.341142557	0.98594143
2.354	0.341117896	0.985870157
2.355	0.341285478	0.986354489
2.356	0.341410636	0.986716209
2.357	0.341552596	0.987126491
2.358	0.341831177	0.987931624
2.359	0.342003176	0.98842872
2.36	0.341970241	0.988333534
2.361	0.341998453	0.98841507
2.362	0.341990421	0.988391855
2.363	0.341903105	0.988139502
2.364	0.342080958	0.988653518
2.365	0.342373886	0.989500114
2.366	0.342538038	0.989974534
2.367	0.342680731	0.990386931
2.368	0.342834308	0.990830787
2.369	0.343082685	0.991548627
2.37	0.343393327	0.992446417
2.371	0.343569899	0.992956729
2.372	0.343743851	0.993459472
2.373	0.344048817	0.994340859
2.374	0.344280624	0.995010809
2.375	0.344481421	0.995591133
2.376	0.344747291	0.996359528
2.377	0.344713249	0.996261144
2.378	0.344497949	0.995638901
2.379	0.344486749	0.995606533
2.38	0.344478706	0.995583288
2.381	0.344409659	0.995383733
2.382	0.34440725	0.99537677
2.383	0.344277574	0.995001992
2.384	0.344023913	0.994268883
2.385	0.343917936	0.993962597
2.386	0.343932818	0.994005608
2.387	0.344056791	0.994363904
2.388	0.344186049	0.994737473
2.389	0.344173809	0.994702101
2.39	0.344105884	0.994505788
2.391	0.344021068	0.994260659
2.392	0.343939397	0.994024623
2.393	0.34382103	0.993682527
2.394	0.343718678	0.993386718
2.395	0.343757721	0.993499558
2.396	0.343767449	0.993527671
2.397	0.343624097	0.993113369
2.398	0.343513544	0.992793856
2.399	0.343308027	0.992199889
2.4	0.343035955	0.991413571
2.401	0.342933865	0.991118517
2.402	0.342751966	0.990592808
2.403	0.342454762	0.989733856
2.404	0.342334503	0.989386293
2.405	0.342384905	0.989531959
2.406	0.342328231	0.989368167
2.407	0.34226705	0.989191344
2.408	0.342340674	0.989404129
2.409	0.342312413	0.989322451
2.41	0.342321342	0.989348257
2.411	0.342444856	0.989705226
2.412	0.342370381	0.989489985
2.413	0.342216859	0.989046288
2.414	0.342317182	0.989336233
2.415	0.342329419	0.989371598
2.416	0.34224719	0.989133949
2.417	0.342290682	0.989259644
2.418	0.342296526	0.989276536
2.419	0.342510917	0.98989615
2.42	0.342700988	0.990445477
2.421	0.342877094	0.990954442
2.422	0.343085786	0.991557588
2.423	0.343008292	0.99133362
2.424	0.343000048	0.991309796
2.425	0.342984499	0.991264856
2.426	0.342654655	0.990311569
2.427	0.342451249	0.989723703
2.428	0.342463171	0.98975816
2.429	0.342210224	0.989027111
2.43	0.341919733	0.98818756
2.431	0.341687409	0.987516115
2.432	0.341312279	0.986431946
2.433	0.341111059	0.985850399
2.434	0.340981283	0.985475331
2.435	0.34096655	0.985432751
2.436	0.340895175	0.985226468
2.437	0.340818956	0.985006186
2.438	0.340689982	0.984633437
2.439	0.340467173	0.983989493
2.44	0.340424527	0.983866241
2.441	0.340444459	0.983923846
2.442	0.340528812	0.984167638
2.443	0.340914242	0.985281575
2.444	0.340962622	0.985421399
2.445	0.340681249	0.984608197
2.446	0.34078908	0.984919841
2.447	0.340916518	0.985288152
2.448	0.341101283	0.985822144
2.449	0.341683429	0.987504615
2.45	0.341779014	0.987780865
2.451	0.341729629	0.987638137
2.452	0.341878606	0.988068698
2.453	0.342166272	0.988900087
2.454	0.342362233	0.989466437
2.455	0.342696763	0.990433267
2.456	0.343049647	0.99145314
2.457	0.343195906	0.991875846
2.458	0.343763061	0.993514989
2.459	0.344457333	0.995521517
2.46	0.34476863	0.996421202
2.461	0.345005432	0.997105587
2.462	0.345074633	0.997305586
2.463	0.344888263	0.996766954
2.464	0.34448545	0.995602778
2.465	0.344570866	0.995849639
2.466	0.345045658	0.997221845
2.467	0.345270147	0.997870644
2.468	0.345776529	0.999334147
2.469	0.346006919	1
2.47	0.345564165	0.99872039
2.471	0.345325131	0.998029555
2.472	0.345262473	0.997848463
2.473	0.345206209	0.997685856
2.474	0.345230364	0.997755665
2.475	0.345140569	0.997496149
2.476	0.345054795	0.99724825
2.477	0.344919029	0.996855873
2.478	0.344721746	0.996285702
2.479	0.344747785	0.996360958
2.48	0.344718678	0.996276834
2.481	0.344871038	0.996717173
2.482	0.345393186	0.998226239
2.483	0.345491914	0.998511574
2.484	0.345637994	0.998933763
2.485	0.34562664	0.99890095
2.486	0.345270511	0.997871695
2.487	0.345047492	0.997227144
2.488	0.344568506	0.995842821
2.489	0.344513993	0.995685272
2.49	0.344719151	0.996278202
2.491	0.344869207	0.996711881
2.492	0.345395579	0.998233157
2.493	0.345498446	0.998530454
2.494	0.345441159	0.998364888
2.495	0.34525591	0.997829497
2.496	0.344778435	0.996449539
2.497	0.344909136	0.996827281
2.498	0.345423754	0.998314587
2.499	0.345533391	0.99863145
2.5	0.345977379	0.999914626
