Mg(ClO4)2.6H2O 80K NIR reflectance spectra from 0.35-2.5m		
Data from Hanley et al. (2014)		
		
Wavelength (um)	% Reflectance	normalized
0.663	0.323594437	0.973041088
0.664	0.32364609	0.973196408
0.665	0.32366747	0.973260698
0.666	0.323527899	0.97284101
0.667	0.323479142	0.9726944
0.668	0.323477799	0.97269036
0.669	0.323490146	0.972727489
0.67	0.32349021	0.972727679
0.671	0.323420511	0.972518099
0.672	0.3233549	0.972320806
0.673	0.323337935	0.972269794
0.674	0.323311737	0.972191015
0.675	0.323311805	0.972191219
0.676	0.323291186	0.97212922
0.677	0.323202945	0.971863881
0.678	0.323164254	0.97174754
0.679	0.323158348	0.971729778
0.68	0.32315544	0.971721035
0.681	0.323123044	0.97162362
0.682	0.323075559	0.971480835
0.683	0.323073691	0.971475218
0.684	0.323137685	0.971667646
0.685	0.323167002	0.971755802
0.686	0.323077917	0.971487925
0.687	0.322993228	0.971233268
0.688	0.323095146	0.971539733
0.689	0.323130649	0.97164649
0.69	0.323078321	0.97148914
0.691	0.322980901	0.9711962
0.692	0.322931881	0.971048798
0.693	0.32295229	0.971110166
0.694	0.322986929	0.971214327
0.695	0.322976632	0.971183364
0.696	0.322933004	0.971052174
0.697	0.322907321	0.970974948
0.698	0.322903935	0.970964764
0.699	0.322894888	0.970937561
0.7	0.322888738	0.970919068
0.701	0.322864609	0.970846512
0.702	0.322818509	0.970707892
0.703	0.322778754	0.970588349
0.704	0.322770545	0.970563666
0.705	0.32278041	0.970593328
0.706	0.32277612	0.970580427
0.707	0.322711779	0.970386956
0.708	0.322645509	0.970187685
0.709	0.322610121	0.970081272
0.71	0.322606722	0.970071053
0.711	0.322557093	0.969921819
0.712	0.322491603	0.969724892
0.713	0.322443367	0.969579848
0.714	0.322415031	0.969494642
0.715	0.322352293	0.969305989
0.716	0.322270751	0.969060795
0.717	0.322205726	0.968865266
0.718	0.32213827	0.968662428
0.719	0.322073994	0.96846915
0.72	0.322007779	0.968270044
0.721	0.321924013	0.968018162
0.722	0.321835599	0.967752303
0.723	0.321717896	0.967398374
0.724	0.321570065	0.966953848
0.725	0.321466205	0.966641544
0.726	0.32134198	0.966268
0.727	0.32119971	0.9658402
0.728	0.32106832	0.965445113
0.729	0.32095605	0.96510752
0.73	0.320864018	0.964830782
0.731	0.320765502	0.964534547
0.732	0.320610082	0.964067202
0.733	0.320461081	0.96361916
0.734	0.320337287	0.963246914
0.735	0.320215585	0.962880959
0.736	0.319987202	0.962194214
0.737	0.319777099	0.96156244
0.738	0.319577303	0.960961658
0.739	0.319334265	0.960230849
0.74	0.319105513	0.959542997
0.741	0.3188322	0.958721149
0.742	0.318521093	0.957785659
0.743	0.318253024	0.956979581
0.744	0.3179417	0.956043438
0.745	0.317613747	0.955057291
0.746	0.317312781	0.954152291
0.747	0.31706899	0.95341922
0.748	0.316810651	0.952642398
0.749	0.316554446	0.951871997
0.75	0.316354529	0.95127085
0.751	0.316241994	0.95093246
0.752	0.316117301	0.950557511
0.753	0.315968679	0.950110609
0.754	0.315877715	0.949837083
0.755	0.315763844	0.949494675
0.756	0.315676841	0.949233057
