MgCl2.6H2O 80K NIR reflectance spectra from 0.35-2.5um		
This is the data used to create Figure 2		
		
Wavelength (um)	% Reflectance	normalized
0.851	0.416909397	0.901475772
0.852	0.416724069	0.901075041
0.853	0.416543428	0.900684444
0.854	0.41635856	0.900284708
0.855	0.416255698	0.900062291
0.856	0.416137608	0.899806948
0.857	0.416022909	0.899558935
0.858	0.415933846	0.899366356
0.859	0.415829898	0.899141591
0.86	0.415757759	0.898985605
0.861	0.415728083	0.898921438
0.862	0.415737181	0.89894111
0.863	0.415783726	0.899041754
0.864	0.415839418	0.899162176
0.865	0.415901283	0.899295946
0.866	0.415984441	0.899475757
0.867	0.416119375	0.899767523
0.868	0.416233153	0.900013543
0.869	0.416331583	0.900226376
0.87	0.416483742	0.900555386
0.871	0.416660309	0.900937174
0.872	0.416810988	0.901262985
0.873	0.416892226	0.901438643
0.874	0.41688089	0.901414133
0.875	0.416842173	0.901330416
0.876	0.416863681	0.901376922
0.877	0.416945204	0.901553196
0.878	0.41693531	0.901531805
0.879	0.416873869	0.90139895
0.88	0.416804618	0.90124921
0.881	0.416750673	0.901132567
0.882	0.41667457	0.90096801
0.883	0.416561042	0.900722531
0.884	0.416455259	0.900493799
0.885	0.416390609	0.900354006
0.886	0.416273559	0.900100912
0.887	0.416156622	0.899848061
0.888	0.416021081	0.899554983
0.889	0.415840963	0.899165517
0.89	0.415746263	0.898960749
0.891	0.415570614	0.898580947
0.892	0.415308882	0.898015007
0.893	0.415069649	0.897497719
0.894	0.414846861	0.897015988
0.895	0.414626151	0.896538751
0.896	0.414392446	0.896033415
0.897	0.414135671	0.895478193
0.898	0.413863999	0.894890762
0.899	0.413624361	0.894372597
0.9	0.413408399	0.893905626
0.901	0.413145251	0.893336627
0.902	0.412930335	0.892871917
0.903	0.412733835	0.892447029
0.904	0.412540864	0.892029771
0.905	0.41239188	0.891707625
0.906	0.412242364	0.891384329
0.907	0.412015451	0.890893681
0.908	0.411701523	0.890214879
0.909	0.411427424	0.8896222
0.91	0.411161158	0.889046458
0.911	0.410818399	0.888305316
0.912	0.410378842	0.88735487
0.913	0.410011694	0.886560993
0.914	0.409640048	0.885757388
0.915	0.409257833	0.884930931
0.916	0.408880582	0.884115208
0.917	0.408530592	0.883358431
0.918	0.408146584	0.882528098
0.919	0.407766619	0.881706506
0.92	0.407411867	0.880939433
0.921	0.406885207	0.879800644
0.922	0.406473204	0.878909778
0.923	0.406103669	0.87811074
0.924	0.405607429	0.877037727
0.925	0.405168775	0.876089235
0.926	0.404681799	0.875036256
0.927	0.404128824	0.873840568
0.928	0.403549356	0.872587595
0.929	0.402977946	0.871352043
0.93	0.402490011	0.870296992
0.931	0.401990896	0.869217764
0.932	0.401333563	0.867796424
0.933	0.400664139	0.86634894
0.934	0.399947339	0.864799017
0.935	0.399223287	0.863233412
0.936	0.398549161	0.861775761
0.937	0.397753351	0.860054994
0.938	0.39700477	0.858436352
0.939	0.396249995	0.856804316
0.94	0.395308707	0.854768984
0.941	0.394366136	0.852730879
0.942	0.39347239	0.85079835
0.943	0.39258288	0.848874978
0.944	0.391605173	0.8467609
0.945	0.390592015	0.844570165
0.946	0.389542277	0.842300336
0.947	0.388400067	0.839830556
0.948	0.387098205	0.837015563
0.949	0.385755142	0.834111481
0.95	0.384343154	0.831058366
0.951	0.382868092	0.827868864
0.952	0.381373553	0.82463725
0.953	0.379876187	0.821399521
0.954	0.378391603	0.818189432
0.955	0.376885128	0.814932008
0.956	0.375301715	0.811508222
0.957	0.37371707	0.808081771
0.958	0.372144114	0.804680597
0.959	0.370550408	0.801234556
0.96	0.368883379	0.797629967
0.961	0.367165847	0.793916179
0.962	0.365434769	0.790173101
0.963	0.363740427	0.786509456
0.964	0.362102616	0.782968045
0.965	0.360338972	0.779154548
0.966	0.358504083	0.775187001
0.967	0.356693325	0.771271631
0.968	0.354995425	0.767600292
0.969	0.353388437	0.764125531
0.97	0.351825494	0.760746006
0.971	0.350309497	0.757467994
0.972	0.348892827	0.754404753
0.973	0.347665573	0.751751085
0.974	0.346501986	0.74923508
0.975	0.345349333	0.74674272
0.976	0.344223505	0.744308362
0.977	0.343187746	0.742068758
0.978	0.342206436	0.73994689
0.979	0.34119372	0.737757111
0.98	0.340079929	0.73534878
0.981	0.338952862	0.732911744
0.982	0.337691706	0.730184769
0.983	0.336512172	0.727634284
0.984	0.335602429	0.725667162
0.985	0.3344805	0.723241235
0.986	0.333596445	0.721329659
0.987	0.332849177	0.719713854
0.988	0.332066115	0.718020654
0.989	0.331519023	0.716837686
0.99	0.331234907	0.716223347
0.991	0.331170557	0.716084203
0.992	0.331269684	0.716298544
0.993	0.331526922	0.716854766
0.994	0.332080497	0.71805175
0.995	0.332692482	0.719375036
0.996	0.333220147	0.720515996
0.997	0.333888956	0.721962151
0.998	0.33476709	0.723860924
0.999	0.335694435	0.725866104
1	0.336684269	0.728006405
1.001	0.332104293	0.718103205
1.002	0.333341626	0.720778668
1.003	0.334725566	0.723771137
1.004	0.336190575	0.7269389
1.005	0.337892836	0.730619669
1.006	0.339809339	0.734763689
1.007	0.341761336	0.738984458
1.008	0.343933722	0.743681768
1.009	0.346334958	0.748873919
1.01	0.348724023	0.754039752
1.011	0.35140274	0.759831894
1.012	0.35383757	0.765096683
1.013	0.356174865	0.770150574
1.014	0.358565665	0.77532016
1.015	0.360907815	0.780384547
1.016	0.363134688	0.785199676
1.017	0.365426502	0.790155225
1.018	0.367545038	0.794736098
1.019	0.369366097	0.798673742
1.02	0.371124907	0.802476783
1.021	0.372798738	0.80609608
1.022	0.374494576	0.809762961
1.023	0.376097761	0.813229499
1.024	0.377683461	0.816658228
1.025	0.379171724	0.819876274
1.026	0.380559306	0.822876618
1.027	0.381870279	0.825711312
1.028	0.383175724	0.828534051
1.029	0.384371967	0.831120667
1.03	0.385440166	0.833430414
1.031	0.386436619	0.835585026
1.032	0.387516431	0.837919884
1.033	0.388530635	0.84011288
1.034	0.389534841	0.842284256
1.035	0.390601927	0.844591598
1.036	0.391502044	0.846537906
1.037	0.392201045	0.848049342
1.038	0.392953484	0.849676328
1.039	0.393706193	0.851303897
1.04	0.39433717	0.852668248
1.041	0.395003796	0.85410968
1.042	0.395441065	0.85505518
1.043	0.395593221	0.855384185
1.044	0.395875417	0.855994372
1.045	0.396071192	0.856417693
1.046	0.396299899	0.856912221
1.047	0.396621007	0.857606547
1.048	0.396934121	0.858283588
1.049	0.397142678	0.858734549
1.05	0.397489959	0.859485467
1.051	0.398088555	0.860779801
1.052	0.398625609	0.861941062
1.053	0.399291362	0.863380608
1.054	0.400243415	0.865439215
1.055	0.400914932	0.866891226
1.056	0.401557019	0.868279598
1.057	0.402104241	0.869462846
1.058	0.402526578	0.870376058
1.059	0.402896188	0.871175261
1.06	0.403184816	0.871799354
1.061	0.403470345	0.872416749
1.062	0.403639867	0.872783305
1.063	0.403703451	0.872920791
1.064	0.403783109	0.873093034
1.065	0.4038691	0.87327897
1.066	0.403859793	0.873258846
1.067	0.403785335	0.873097846
1.068	0.403807925	0.873146693
1.069	0.403742763	0.873005794
1.07	0.403585777	0.872666347
1.071	0.403392382	0.872248171
1.072	0.403254935	0.871950971
1.073	0.403032755	0.871470556
1.074	0.402773156	0.87090923
1.075	0.402627919	0.870595186
1.076	0.402350504	0.869995338
1.077	0.40189072	0.869001155
1.078	0.40149069	0.868136176
1.079	0.401232224	0.867577299
1.08	0.40093321	0.866930747
1.081	0.400647464	0.866312884
1.082	0.400384667	0.865744643
1.083	0.400057663	0.865037567
1.084	0.399700147	0.864264517
1.085	0.399394743	0.863604149
1.086	0.399153974	0.863083537
1.087	0.398826499	0.862375444
1.088	0.398445309	0.861551204
1.089	0.398135798	0.860881953
1.09	0.397860682	0.860287075
1.091	0.397500318	0.859507867
1.092	0.397129253	0.858705519
1.093	0.396770686	0.857930196
1.094	0.396375763	0.857076262
1.095	0.396047118	0.856365637
